Chave;Status;Tipo Venda;CD;Fornecedor;Oferta;Indústria;Projeto Conectividade;Descr Proj/VAN;Cliente;CNPJ;UF;Código Bandeira;Descrição Bandeira;Produto;Descrição Produto;Código EAN;Tipo estratégico;Pedido Venda;Pedido OL;Nr. Nota;Data;DC. Ent;Margem;Qtd;VPF;% DC PDV Comercial;% Desc. Comercial Industria;% Desc. Financeiro Industria;% Ressarc;Vlr. Ressar. Dinheiro;Vlr. Ressar. Repos. Mercadoria;A.D.;DANFE;% Soma OL;Vlr Ressarc Desc Soma OL;% Soma OL Financ;Vlr Soma OL Financ;% Desconto Adicional;Vlr Voucher Ind;% ICMS Destino;% ICMS Origem;% Repasse;Tipo Proj;Desconto Entrada MSD;Margem MSD;PF MSD;Desconto Funcional;Ressarcimento Funcional
09238758000137-106721-7897572020290-12878549-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V02125 - DROGARIA U;09238758000137;SP;14344;DROGA UCHOAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12878549;12878549;106721;2024-07-10 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001067211115509737;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
10813567000130-95631-7897572020290-12874469-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V05250 - FARMAVIDA;10813567000130;SP;13041;FARMAVIDA JUNDIAI;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12874469;12874469;95631;2024-07-08 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010000956311115401320;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
56158777001024-101273-7897572020290-12875486-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V11110 - LIV   COM;56158777001024;SP;648;DROGALIS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12875486;12875486;101273;2024-07-08 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001012731115456869;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
40439335000125-102655-7897572020290-12877608-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V18690 - ULTRAFARMA;40439335000125;SP;15842;ULTRAFARMA FRANQUIA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12877608;12877608;102655;2024-07-10 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;393412;35240761940292007140550010001026551115509790;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
25534155000139-95479-7897572020177-12875353-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V12927 - FARMACIA D;25534155000139;SP;10437;INDIVIDUAL;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12875353;12875353;95479;2024-07-08 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;393412;35240761940292007140550010000954791115414476;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
03106316000150-133207-7897572020290-12885719-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W20997 - M P FONSEC;03106316000150;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12885719;12885719;133207;2024-07-16 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394140;35240761940292007140550010001332071115781306;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
02482049000153-191272-7897572020290-12900830-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W32653 - GABRIELLA;02482049000153;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12900830;12900830;191272;2024-07-29 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394885;35240761940292007140550010001912721116374217;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
45399961000310-67190-7897572020290-12865220-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W49756 - UNIMED DE;45399961000310;SP;731;UNIMED TOTAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12865220;12865220;67190;2024-07-01 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;392763;35240761940292007140550010000671901115128162;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
09513783000181-182150-7897572020290-12898069-50-6;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V03522 - DROG SOL N;09513783000181;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12898069;12898069;182150;2024-07-25 00:00:00;8,5;7;6;1458,48;50;50;0;39,77;580,04;0;394885;35240761940292007140550010001821501116269543;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;568,07796
12003055000800-110440-7897572020290-12880640-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V20861 - DROGAREMA;12003055000800;SP;15842;ULTRAFARMA FRANQUIA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12880640;12880640;110440;2024-07-11 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001104401115561696;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
43920943000145-85933-7897572020290-12870891-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V20189 - DROGARIA L;43920943000145;SP;471;FARMAVALE FARMARCAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12870891;12870891;85933;2024-07-04 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;392763;35240761940292007140550010000859331115319362;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
26957336000211-126735-7897572020290-12884363-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V16104 - ULTRA POPU;26957336000211;SP;14305;ULTRAPOPULAR FARMARCAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12884363;12884363;126735;2024-07-15 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;394140;35240761940292007140550010001267351115716646;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
07306589000108-119537-7897572020177-12882493-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W93432 - FREITAS E;07306589000108;SP;14825;MULTIFARMA JUNDIAI;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12882493;12882493;119537;2024-07-12 00:00:00;8,5;7;1;239,55;30;30;0;23,37;55,98;0;393412;35240761940292007140550010001195371115645289;0;0;0;0;0;;18;0;0;;8,5;6;239,55;30;54,018525
02482049000153-85284-7897572020177-12870015-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W32653 - GABRIELLA;02482049000153;SP;10437;INDIVIDUAL;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12870015;12870015;85284;2024-07-04 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;392763;35240761940292007140550010000852841115300271;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
69069276000122-133240-7897572020290-12886915-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W18769 - FARMA POPU;69069276000122;SP;13134;FAZ FARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12886915;12886915;133240;2024-07-16 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;394140;35240761940292007140550010001332401115781602;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
49049273000209-145057-7897572020290-12891206-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V10692 - ALMODOVAR;49049273000209;SP;13134;FAZ FARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12891206;12891206;145057;2024-07-19 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;394140;35240761940292007140550010001450571115943172;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
03597241000239-85187-7897572020290-12870569-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V10861 - FARMA TIM;03597241000239;SP;41;UNIFABRA FARMAMED;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12870569;12870569;85187;2024-07-04 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;392763;35240761940292007140550010000851871115299300;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
34195001000150-123782-7897572020290-12884314-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V16952 - DROGARIA Z;34195001000150;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12884314;12884314;123782;2024-07-15 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394140;35240761940292007140550010001237821115709646;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
52130481002440-189381-7897572020290-12900246-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V13075 - DAVO SUPER;52130481002440;SP;4018;D AVO SUPERMERCADO;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12900246;12900246;189381;2024-07-26 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394885;35240761940292007140550010001893811116343068;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
09812822000141-110126-7897572020290-12880150-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V03823 - CASTRO JAR;09812822000141;SP;6134;FARMA VIP;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12880150;12880150;110126;2024-07-11 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001101261115567133;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
00030181000280-88227-7897572020184-12870617-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V10472 - DROGARIA P;00030181000280;SP;14685;VERA CRUZ;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12870617;12870617;88227;2024-07-04 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;392763;35240761940292007140550010000882271115335064;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
19299354000107-120746-7897572020184-12883414-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V10588 - COML CACHO;19299354000107;SP;14344;DROGA UCHOAS;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12883414;12883414;120746;2024-07-15 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;394140;35240761940292007140550010001207461115655465;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
39455875000113-67201-7897572020290-12863787-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V18176 - DROG STO A;39455875000113;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12863787;12863787;67201;2024-07-01 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;392763;35240761940292007140550010000672011115120108;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
45543915074207-101422-7897572020290-12874443-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V14320 - CARREFOUR;45543915074207;SP;13277;CARREFOUR;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12874443;12874443;101422;2024-07-08 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;393412;35240761940292007140550010001014221115460027;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
55450456000498-94735-7897572020177-12874342-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);S38295 - FARMAMED D;55450456000498;SP;41;UNIFABRA FARMAMED;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12874342;12874342;94735;2024-07-08 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;393412;35240761940292007140550010000947351115456389;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
55450456000498-104090-7897572020177-12876643-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);S38295 - FARMAMED D;55450456000498;SP;41;UNIFABRA FARMAMED;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12876643;12876643;104090;2024-07-10 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;393412;35240761940292007140550010001040901115484971;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
06079193000285-161975-7897572020290-12893169-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V04408 - ORGANIZACA;06079193000285;SP;61;PROMOFARMA SPC;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12893169;12893169;161975;2024-07-22 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;394885;35240761940292007140550010001619751116061722;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
19299354000107-94842-7897572020290-12874241-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V10588 - COML CACHO;19299354000107;SP;14344;DROGA UCHOAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12874241;12874241;94842;2024-07-08 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010000948421115399946;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
23835778000116-100689-7897572020184-12874170-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V12270 - NOVA FARMA;23835778000116;SP;14608;RM FARMA;100056;JANUMET 50 500MG C 56 COMP;7897572020184;Diabetes;0000RCV12874170;12874170;100689;2024-07-08 00:00:00;8,5;7;3;718,65;50;50;0;39,77;285,81;0;393412;35240761940292007140550010001006891115445481;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;279,914175
02270749000184-174042-7897572020290-12897167-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W19437 - DROG LIBER;02270749000184;SP;13041;FARMAVIDA JUNDIAI;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12897167;12897167;174042;2024-07-24 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394885;35240761940292007140550010001740421116220623;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
50994706000194-174338-7897572020290-12896895-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);S46082 - FARMA SERV;50994706000194;SP;12856;REDE DECIO JUNDIAI;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12896895;12896895;174338;2024-07-24 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;394885;35240761940292007140550010001743381116178680;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
45399961000310-76881-7897572020177-12867101-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W49756 - UNIMED DE;45399961000310;SP;731;UNIMED TOTAL;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12867101;12867101;76881;2024-07-02 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;392763;35240761940292007140550010000768811115217546;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
07031314000109-134349-7897572020290-12887514-50-3;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);W75140 - DROGARIA N;07031314000109;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12887514;12887514;134349;2024-07-17 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;394140;35240761940292007140550010001343491115803806;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;284,03898
10367428000120-88301-7897572020290-12870858-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V04229 - CAMPEA POP;10367428000120;SP;5;CAMPEA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12870858;12870858;88301;2024-07-04 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;392763;35240761940292007140550010000883011115324533;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
10784022000143-183468-7897572020290-12898134-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V06520 - MIYAFARMA;10784022000143;SP;5455;DROGAMIYAMOTO;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12898134;12898134;183468;2024-07-25 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;394885;35240761940292007140550010001834681116282979;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
52130481000820-107490-7897572020290-12877176-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);S31514 - D AVO SUPE;52130481000820;SP;4018;D AVO SUPERMERCADO;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12877176;12877176;107490;2024-07-10 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001074901115518944;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
08037583000218-73681-7897572020177-12866234-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V09031 - DROGARIA F;08037583000218;SP;41;UNIFABRA FARMAMED;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12866234;12866234;73681;2024-07-02 00:00:00;8,5;7;1;239,55;50;50;0;39,77;95,27;0;392763;35240761940292007140550010000736811115204180;0;0;0;0;0;;18;0;0;;8,5;6;239,55;50;93,304725
42167661000318-75859-7897572020290-12865945-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V20317 - CRS DROGAR;42167661000318;SP;15842;ULTRAFARMA FRANQUIA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12865945;12865945;75859;2024-07-02 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;392763;35240761940292007140550010000758591115206549;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
39592870000132-89542-7897572020290-12872640-50-3;Chave não localizada;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V18304 - DROG TOTAL;39592870000132;SP;6136;DROGARIA TOTAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12872640;12872640;89542;2024-07-05 00:00:00;8,5;7;3;729,24;50;50;0;39,77;290,02;0;392763;35240761940292007140550010000895421115347027;0;0;0;0;0;;18;0;0;;8,5;6;243,08;;
39592870000132-103732-7897572020290-12877056-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V18304 - DROG TOTAL;39592870000132;SP;6136;DROGARIA TOTAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12877056;12877056;103732;2024-07-10 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;393412;35240761940292007140550010001037321115481433;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
24556059000129-182282-7897572020290-12898854-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V12907 - DROG CATED;24556059000129;SP;13041;FARMAVIDA JUNDIAI;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12898854;12898854;182282;2024-07-25 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394885;35240761940292007140550010001822821116269909;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
54105895000158-144614-7897572020290-12892302-50-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);S57196 - DROG STO A;54105895000158;SP;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12892302;12892302;144614;2024-07-19 00:00:00;8,5;7;1;243,08;50;50;0;39,77;96,67;0;394140;35240761940292007140550010001446141115907835;0;0;0;0;0;;18;0;0;;8,5;6;243,08;50;94,67966
03123210002702-119560-7897572020290-12881918-30-1;OK;PBM;CD CJ;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);V14619 - ORG FARM N;03123210002702;SP;61;PROMOFARMA SPC;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12881918;12881918;119560;2024-07-12 00:00:00;8,5;7;1;243,08;30;30;0;23,37;56,81;0;393412;35240761940292007140550010001195601115645473;0;0;0;0;0;;18;0;0;;8,5;6;243,08;30;54,81454
36320414000145-13463-7897572020177-12901159-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H04930 - DROGARIA N;36320414000145;ES;14073;AUGEFARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12901159;12901159;13463;2024-07-29 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;32240761940292005368550110000134631856547218;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
07050317000181-837-7897572020290-12892692-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H09376 - FARMAGIA F;07050317000181;ES;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12892692;12892692;837;2024-07-22 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394885;32240761940292005368550110000008371856415650;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
03688195000100-976052-7897572020290-12876505-50-3;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H00576 - FCIAS PREC;03688195000100;ES;14548;REDE FARMACRO;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12876505;12876505;976052;2024-07-09 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;393412;32240761940292005368550100009760521856169246;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
27576255000153-978490-7897572020191-12878277-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H08626 - DROGARIA G;27576255000153;ES;14059;DSG MAIS BRASIL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12878277;12878277;978490;2024-07-10 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;32240761940292005368550100009784901856192940;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
08386755000188-960704-7897572020177-12866438-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H08394 - MARCELO C;08386755000188;ES;14516;ABRAFAD REDE SOMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12866438;12866438;960704;2024-07-02 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;32240761940292005368550100009607041856025341;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
36395028000112-7961-7897572020290-12898584-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H08212 - DROGARIA S;36395028000112;ES;7901;FARMES;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12898584;12898584;7961;2024-07-25 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394885;32240761940292005368550110000079611856492283;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
27326719001498-970202-7897572020177-12872093-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H09426 - SL  FL 16;27326719001498;ES;12574;ARPOADOR;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12872093;12872093;970202;2024-07-05 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;32240761940292005368550100009702021856124031;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
02663283000187-17026-7897572020191-12903458-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H00016 - FCIA SAO D;02663283000187;ES;10437;INDIVIDUAL;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12903458;12903458;17026;2024-07-31 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;32240761940292005368550110000170261856585562;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
19284185000131-2717-7897572020290-12894777-30-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H01368 - FCIA DO TR;19284185000131;ES;14548;REDE FARMACRO;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12894777;12894777;2717;2024-07-23 00:00:00;8,5;7;1;240,16;30;30;0;23,66;56,81;0;394885;32240761940292005368550110000027171856439666;0;0;0;0;0;;17;0;0;;8,5;6;243,08;30;54,81454
08663039000362-990023-7897572020191-12885634-50-1;OK;PBM;CD ES;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);H03223 - CRESCERFAR;08663039000362;ES;14710;CONCEITO;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885634;12885634;990023;2024-07-16 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;32240761940292005368550100009900231856311865;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
